2021-02-28 09:30:40,822 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:42,091 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:43,526 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:44,791 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:46,067 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:47,419 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:48,687 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:49,951 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:51,213 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:52,479 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:53,738 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:55,013 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:56,399 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:57,676 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:58,941 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:00,206 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:01,500 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:02,771 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:04,038 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:05,299 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:06,574 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:07,853 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:09,118 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:10,822 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:12,092 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:13,375 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:14,635 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:15,895 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:17,165 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:18,435 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:19,701 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:20,977 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:22,244 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:23,511 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:24,774 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:26,043 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:27,314 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:28,587 INFO <module> => Modelo :Tedencia | direcao : call
